name,energy,ip,ea,chi
mol52828,-71684.34931847257,5.561244205421402,0.4240857186915011,2.992664962056452
mol52829,-59891.70407447905,5.283741995692253,0.9925837278351537,3.1381628617637034
mol52830,-61939.15475341612,5.996634180412019,1.7699254963568034,3.883279838384411
mol52831,-33555.34462853496,5.802697221099648,2.072875119207489,3.9377861701535686
mol52832,-32517.48672377099,4.870901242520982,2.377655231836524,3.624278237178753
mol52833,-34527.53370133752,4.803654087658113,2.9268850673963325,3.8652695775272226
mol52834,-37229.251354764114,5.139284217429737,2.886681861656312,4.012983039543025
mol52835,-36790.993988672984,7.026825804869109,3.864892377166283,5.445859091017696
mol52836,-39024.56154029719,5.243519615222032,4.389983515217291,4.816751565219661
mol52837,-40655.34950586757,5.955367802381412,4.102222482005185,5.028795142193298
mol52838,-39024.64521993434,3.9754165078698005,4.5926868641033085,4.284051685986554
mol52839,-37953.58461574848,6.045198438756937,3.870801822380955,4.958000130568946
mol5284,-37794.04255179851,4.9198808505848435,2.0305806141642826,3.4752307323745626
mol52840,-50459.06188135059,5.935079891945114,3.5108262116868048,4.722953051815958
mol52841,-40655.30746720233,6.294095260894313,3.504266059903383,4.899180660398849
mol52842,-36909.315910535806,5.778022720706815,1.464006742553537,3.621014731630176
mol52843,-38415.907572012846,5.287689646842625,2.2563535363094256,3.7720215915760265
mol52844,-36374.7818924463,7.093930123585986,1.4669474981169661,4.280438810851475
mol52845,-54552.00339730917,6.004034901948379,1.1045060237201276,3.554270462834254
mol52846,-46138.045988931255,6.47743881688875,3.06494299076382,4.771190903826284
mol52847,-45067.13067934542,6.447710445926413,3.3524890267072296,4.900099736316821
mol52848,-66114.04594043792,5.847171262895766,3.566015094635101,4.7065931787654325
mol52849,-49661.29846299777,6.076660525803163,3.0377971202105982,4.557228823006881
mol5285,-43021.622317878,6.424881115663556,1.647349658695488,4.036115387179522
mol52850,-54229.675502465856,5.4590888413887555,3.183702818090421,4.321395829739588
mol52851,-40033.941667925195,4.106652156773578,2.924785330683905,3.515718743728742
mol52852,-44190.46804101663,5.513771733962179,2.6582748641599463,4.086023299061063
mol52853,-51032.2113502256,4.380446101458719,2.9256599117956763,3.653053006627198
mol52854,-41228.42029518206,4.198849048200764,3.090629859684102,3.644739453942433
mol52855,-46966.83692502238,2.5941956803253614,3.5679837310217737,3.0810897056735675
mol52856,-43693.041446542135,4.857682974220812,2.79461777002656,3.8261503721236862
mol52857,-55188.984144052156,5.2813566888601455,3.346200686746129,4.313778687803137
mol52858,-55188.97602776725,4.283436636488988,3.6596974239481312,3.971567030218559
mol52859,-51409.19668843929,5.0854188464678005,2.809865375311511,3.9476421108896553
mol5286,-44106.08379644821,7.521763805998116,2.5302926233270653,5.02602821466259
mol52860,-40476.120474726005,5.012932652916594,3.280695890221668,4.146814271569131
mol52861,-42150.15027187221,6.047918543523552,1.6959085670096468,3.8719135552665986
mol52862,-35982.09757130664,6.692415862625826,2.6847566073769196,4.688586235001374
mol52863,-44707.98435144735,6.114585260014534,2.798157595355364,4.45637142768495
mol52864,-39439.19573503345,6.257557205975729,3.9205195874992187,5.0890383967374735
mol52865,-51873.84452145331,5.087254443283478,2.2131844020064904,3.650219422644984
mol52866,-51350.12604080916,6.867246995592684,3.2581081078555956,5.062677551724139
mol52867,-50803.12612443315,6.081312588418985,2.7548228669947368,4.418067727706862
mol52868,-62237.75128745291,6.300067450495203,3.273224773715645,4.786646112105424
mol52869,-39952.54915528166,5.825739387758653,3.7028729944174326,4.7643061910880435
mol5287,-37439.720514935776,6.0091154884784945,3.0016382356299496,4.505376862054223
mol52870,-51627.2719971409,4.9114757739781,3.2717003888655953,4.091588081421847
mol52871,-39122.039625106525,4.4555658030521545,3.4008330456626337,3.928199424357394
mol52872,-50050.245859249524,3.6574377894430654,1.8430696487412206,2.750253719092143
mol52873,-50050.31094172016,3.1516182701655935,2.3941690264911832,2.7728936483283886
mol52874,-50050.16871491543,4.322377026081085,2.6999062716931803,3.5111416488871328
mol52875,-50050.205924097696,3.8772355301952213,2.4041027553854,3.1406691427903106
mol52876,-48979.06531865272,4.950460770488334,2.4195851611340253,3.68502296581118
mol52877,-48979.11830509412,4.723004602086917,2.007590418903859,3.3652975104953886
mol52878,-50050.20203793383,5.496795549041987,1.841400237302605,3.6690978931722964
mol52879,-48979.31487448275,5.880787012887484,1.8782813651760568,3.8795341890317703
mol5288,-34833.79441885177,6.523921757361873,2.1960917509675912,4.360006754164733
mol52880,-47218.33362658968,5.699415893694703,4.057339842121306,4.878377867908004
mol52881,-62211.09496247164,5.36657839203012,2.5139116127933807,3.9402450024117504
mol52882,-57612.99818305546,5.939353245477632,2.411415515917618,4.175384380697624
mol5289,-34464.91797246974,7.16194965475303,1.9699179983379884,4.56593382654551
mol52894,-42309.947490003746,7.361219859062531,2.6010908815645326,4.981155370313531
mol52895,-45101.194496215634,7.192074179041285,2.063032556204271,4.627553367622778
mol52896,-48272.80934383327,5.334526819874295,3.4145821339909532,4.374554476932625
mol52897,-55307.50139880352,5.836454459287031,3.6343334131227016,4.735393936204868
mol52898,-31741.215366227854,5.125874154204831,2.153251698907394,3.6395629265561125
mol52899,-38592.44346127178,4.539193538721765,2.624359376293153,3.581776457507459
mol529,-36887.07956743996,6.038783156238748,2.5942266028959455,4.316504879567348
mol5290,-60317.77868781126,6.870184611860609,1.6961127842889916,4.2831486980748
mol52900,-39637.03503301787,6.580515716732312,1.9619231936673773,4.271219455199844
mol52901,-51355.32791955685,6.100372887978261,2.397096713233592,4.248734800605926
mol52902,-47773.40973585073,6.378661797678499,2.5377634032663763,4.458212600472438
mol52903,-42021.03753241905,7.406905910078842,2.9859896755750426,5.196447792826943
mol52904,-41467.1938886142,6.4667332251629555,2.4330112264836212,4.449872225823288
mol52905,-47774.864255867644,6.18951661056576,2.9512607919947778,4.570388701280269
mol52906,-54916.560915124195,6.9708568439124425,1.3356642495373992,4.153260546724922
mol52907,-54822.50598036964,6.379122753028718,2.879679633737992,4.629401193383354
mol52908,-51737.191593310796,6.309577468836912,2.854199704616999,4.581888586726955
mol52909,-58590.75300232442,6.166627352590531,3.5564231615400432,4.861525257065288
mol5291,-32420.373728498525,6.449250422380236,1.5596331790777491,4.0044418007289915
mol52910,-56263.44076032314,5.566145720346168,2.7462285970243836,4.1561871586852766
mol52911,-67759.86628407845,5.740725903423888,3.5437301425993866,4.642228023011638
mol52912,-49065.872309723156,6.070524474418711,3.9022909796970926,4.986407727057902
mol52913,-39586.452869996945,5.399503844760707,2.304068221743962,3.8517860332523344
mol52914,-43710.78007006441,5.921641109117948,2.214026425736859,4.067833767427403
mol52915,-39136.96877095422,5.363964223617003,2.94103059728236,4.152497410449682
mol52916,-36373.80647590532,4.762927606994212,2.6914105828230723,3.7271690949086422
mol52917,-36821.18084329676,5.415533545510282,3.325586631393714,4.370560088451999
mol52918,-39460.84423685922,5.75986047396388,2.0402835716107566,3.900072022787318
mol52919,-41544.54515535259,6.541538579346784,2.690741341621793,4.616139960484289
mol5292,-46280.98367860347,6.271418898731623,1.3631995014175837,3.8173092000746034
mol52920,-45607.38401644135,5.707820700529447,3.262255798008082,4.485038249268764
mol52921,-33133.2564196573,7.322077378924939,3.2432353025153895,5.282656340720164
mol52922,-36028.627194299566,7.424784873945995,2.5162633847922793,4.970524129369137
mol52923,-38895.18892509684,7.910687380436887,3.0376552866665105,5.474171333551699
mol52924,-33326.832840390656,7.204027052889269,2.0830788433948295,4.643552948142049
mol52925,-36028.41560852287,7.211424806743296,3.3300215275023897,5.270723167122842
mol52926,-37521.34211687741,5.083431905152983,3.038793635670578,4.061112770411781
mol52927,-38565.82915793245,6.63291652154765,2.185825839943217,4.409371180745434
mol52928,-39547.27160440614,5.746106937389072,3.222731726317992,4.484419331853532
mol52929,-51771.96001197843,5.244454993643121,2.7688429691379275,4.006648981390525
mol5293,-32283.913806436358,6.156653424172534,2.4979243363908545,4.327288880281695
mol52930,-51776.99035088548,4.425186460068937,2.385676867079819,3.4054316635743778
mol52931,-51710.938397789425,3.9983342501636194,3.648218278061984,3.8232762641128017
mol52932,-52146.85489666371,4.667416834537543,2.3685593402338907,3.5179880873857168
mol52933,-52437.80424683969,5.142552263654898,2.2672188893884906,3.7048855765216944
mol52934,-50170.85107349061,5.19642449590101,4.207641690911286,4.702033093406148
mol52935,-50170.67371729222,6.024665464922117,3.283833926943389,4.654249695932752
mol52936,-50170.501852777445,6.5815724253590675,2.815086057634106,4.6983292414965865
mol52937,-44509.51401330835,7.354060894684819,2.958509202923876,5.156285048804347
mol52938,-46016.42095685156,5.469238615056002,3.4227560623589968,4.4459973387075
mol52939,-52314.6557490206,5.668221269959222,3.206752737379419,4.43748700366932
mol5294,-49292.4033055755,6.537577086047457,2.1494842647294767,4.343530675388467
mol52940,-52309.96793242538,5.841499467537726,3.0888785585078877,4.465189013022806
mol52941,-48125.179516121796,6.8237152703894,2.9443433009421733,4.884029285665787
mol52942,-50172.98327127923,6.884781564027188,3.4385779704283723,5.16167976722778
mol52943,-48241.76171315665,7.198299392885584,2.436841622142483,4.817570507514034
mol52944,-51288.98465726414,7.692725196491682,1.8476353095768618,4.770180253034272
mol52945,-45099.50528859565,6.63397939526274,2.870714850600956,4.752347122931848
mol52946,-60125.663891744174,5.455349326133728,2.3898966729684616,3.922622999551095
mol52947,-53196.3982076835,6.688817832213532,3.4270987056686333,5.057958268941083
mol52948,-59250.66773829467,4.239129402062593,2.7495950247556276,3.4943622134091106
mol52949,-64353.65592422027,6.191100307545457,4.020265773196263,5.1056830403708595
mol5295,-47455.66553812262,5.2301164135494735,2.052462772636796,3.6412895930931346
mol52950,-64353.58729088618,5.031314743040186,3.8591996743919195,4.445257208716052
mol52951,-56311.28306211637,5.286828363620999,3.8599953244021954,4.573411844011597
mol52952,-56746.6800729795,6.188139337007783,3.8687751005036013,5.028457218755693
mol52953,-46512.832211985755,6.116426426175167,3.349398845435644,4.732912635805405
mol52954,-55328.633276701185,5.06240677207204,3.629422455496623,4.345914613784331
mol52955,-50989.07197138675,4.288498151633812,3.3966065106126555,3.8425523311232337
mol52956,-44154.67984477315,4.662078493834997,3.814660248157452,4.2383693709962245
mol52957,-34805.65635957261,5.947939796461864,2.529365017033204,4.238652406747534
mol52958,-34739.68882048168,5.285456418626343,4.219252307409915,4.752354363018129
mol52959,-51260.576691644485,5.358763817288225,4.309354512884166,4.834059165086196
mol5296,-40632.21322816773,4.813405487101297,2.077235487513447,3.4453204873073715
mol52960,-38754.98646537521,6.368752901770024,3.724402090636265,5.046577496203144
mol52961,-35243.27915292972,6.369620327363749,3.5465288695241948,4.958074598443972
mol52962,-43209.037520097016,5.2365197614466235,2.692885285342842,3.9647025233947337
mol52963,-53353.985093945324,5.962988030499428,2.787622646233543,4.375305338366486
mol52964,-42611.09816438201,6.280698954754785,2.7591209581498504,4.519909956452317
mol52965,-51348.02172493057,7.288515268825412,2.1024431189349855,4.6954791938802
mol52966,-48646.3457689777,7.741772918382768,2.0766632225680426,4.909218070475405
mol52967,-35369.26483150588,4.336343990639706,3.184374373378165,3.7603591820089353
mol52968,-40943.52126996087,6.7285326440691176,2.897919003945118,4.813225824007119
mol52969,-44029.774393814936,6.071905507270658,3.228203642174445,4.650054574722551
mol5297,-40566.3137502496,3.665326243637537,3.7558387637109263,3.7105825036742317
mol52970,-41920.70119581999,6.77452148146756,3.585436483752504,5.179978982610033
mol52971,-60561.455503748104,6.81894457297334,2.7049779723451737,4.761961272659256
mol52972,-61538.201658891994,6.742015961521497,2.8245297990082223,4.783272880264859
mol52973,-45441.15598864075,7.820085530812265,3.1233196592162598,5.4717025950142615
mol52974,-61429.09860637631,5.393256653602054,3.3889170312811143,4.391086842441583
mol52975,-52840.67063379158,4.9799117114865625,3.537374405507907,4.258643058497235
mol52976,-53400.43630603632,6.491578801380978,3.903742938179241,5.197660869780109
mol52977,-59860.79988986769,5.514745301254524,3.6021331246313406,4.558439212942932
mol52978,-32791.460201077374,5.959904893883964,2.791663289538875,4.375784091711419
mol52979,-49819.24900542033,6.495837479282448,1.8802559109305756,4.188046695106511
mol5298,-45762.56449006467,4.586022639568054,3.3220980309673624,3.954060335267709
mol52980,-51820.44821580543,6.468023759131029,2.3057640016049845,4.386893880368007
mol52981,-61619.658281807104,4.355364681771762,2.5312251497474714,3.443294915759617
mol52982,-44405.01221547982,5.739705852169194,2.6237254049918968,4.1817156285805455
mol52983,-50327.56645384952,5.982043763326589,2.095674677747355,4.038859220536972
mol52984,-34642.33694133213,7.525555991970846,3.052511506647818,5.289033749309332
mol52985,-34707.50593056636,6.67040228247788,3.236354443426535,4.953378362952208
mol52986,-59596.23802669951,7.122923242699809,2.6952001380910455,4.909061690395427
mol52987,-43052.015690884444,6.215456890828181,1.7249715527869314,3.9702142218075562
mol52988,-43488.21018967015,6.213829443185623,2.38790764737983,4.300868545282726
mol52989,-49893.18604708911,5.893295633944751,2.6629339988483345,4.278114816396543
mol5299,-50930.68733073638,4.905027223706074,1.959206574385552,3.432116899045813
mol52990,-46171.420057559815,6.866432355417568,1.8450770732766366,4.355754714347102
mol52991,-50869.79879703791,6.590065215503721,2.5592163814828193,4.57464079849327
mol52992,-48855.64018840016,4.000342755336639,3.1217693693226423,3.5610560623296412
mol52993,-43024.054783167296,4.248002458699723,4.059469693762568,4.153736076231145
mol52994,-42014.962780009344,5.142966686280357,2.76734689256963,3.955156789424994
mol52995,-54495.033425159614,6.225082914694308,2.4743411883795803,4.349712051536943
mol52996,-61007.595553449355,5.570213554612421,2.675167390214525,4.122690472413473
mol52997,-50296.61263122244,6.447182577063153,2.1723193987260054,4.309750987894579
mol52998,-54324.03115240076,5.8113316237868275,3.0515518009706284,4.431441712378728
mol52999,-50666.555962828,6.165344978605865,2.22741403219615,4.196379505401008
mol530,-35816.357838671924,6.393333030889422,3.406299387766578,4.899816209328
mol5300,-37560.654898801426,6.399467365526374,1.6896835136723853,4.044575439599379
mol53000,-55841.88764603262,5.992309237292923,1.8266389461211154,3.909474091707019
mol53001,-44571.959475614356,6.24803833177514,3.7730410562328793,5.01053969400401
mol53002,-57098.08099462795,6.513275820412211,2.948015062378226,4.730645441395218
mol53003,-54885.76255918001,5.833579387289296,2.7956753369053806,4.314627362097338
mol53004,-59530.115297912744,6.323088039074346,2.2240216680309506,4.273554853552648
mol53005,-51301.43394322816,5.802065957600348,2.599957349307921,4.201011653454135
mol53006,-52279.12895908169,6.353967496826852,2.6461509052115306,4.500059201019192
mol53007,-55467.29318834072,4.081958069359187,3.432415108866582,3.757186589112884
mol53008,-62076.43044032153,5.3174096713956525,3.1966533217806705,4.257031496588161
mol53009,-47685.952104383716,6.970509683868203,2.911340785006962,4.940925234437582
mol5301,-64464.09884234943,6.884798543435124,1.2116435878859393,4.048221065660531
mol53010,-44572.098534535064,6.300424319818129,2.8959234150257047,4.598173867421917
mol53011,-48173.607660905844,5.659119285622539,3.876138587506648,4.767628936564593
mol53012,-65065.57934430539,5.628313203718299,2.868220221111861,4.248266712415078
mol53013,-68318.42234979909,4.357848725275931,3.389969881743369,3.8739093035096497
mol53014,-79752.95845293552,3.88731058187213,3.9738230364913245,3.930566809181727
mol53015,-67247.5425390678,5.380130199071245,3.3501155735220425,4.365122886296644
mol53016,-61102.450808051115,6.777194560578104,1.5016100381475335,4.139402299362819
mol53017,-50708.49813703155,6.119889898486587,2.8869241983141913,4.50340704840039
mol53018,-60561.86559222419,6.93568204762278,1.5794736431800307,4.257577845401405
mol53019,-59440.101902650305,6.129932169583743,2.7824632878075777,4.45619772869566
mol53020,-37041.13252328155,5.297945196347153,2.235861871431468,3.76690353388931
mol53021,-45787.69402755065,7.218086368607585,1.6294778265535215,4.423782097580553
mol53022,-44716.865808002054,6.2537405998337405,2.273492533165379,4.26361656649956
mol53023,-45153.3319046984,6.544256665027966,1.7650558801480654,4.154656272588016
mol53024,-42732.446514310424,6.12451998934999,3.6569678243246533,4.890743906837322
mol53025,-46459.62468104711,5.814157100188481,2.3282999670746585,4.071228533631569
mol53026,-33417.27728164126,5.535799495686952,2.17652652162945,3.856163008658201
mol53027,-34488.75648991324,5.368643468616938,2.397380530834198,3.883011999725568
mol53028,-32379.645769131235,4.937698324074981,3.642324663342413,4.290011493708697
mol53029,-33416.974074380276,5.936029674269722,2.4919837218948357,4.2140066980822795
mol5303,-76044.32026563196,3.7792187684358374,2.0217422812772337,2.9004805248565355
mol53030,-35368.795120101626,5.257493121215346,3.983963925689357,4.620728523452352
mol53031,-45537.25695837154,7.074436493327947,2.8664432040754,4.970439848701673
mol53032,-45440.64859629066,7.166554370902629,3.6054145578511423,5.385984464376885
mol53033,-47583.72021529924,6.721261095945721,3.591179646849991,5.156220371397857
mol53034,-59489.670221475666,6.41773930325455,2.3529989381281937,4.385369120691372
mol53035,-49212.619631105335,3.769297880327279,3.340783174463581,3.55504052739543
mol53036,-60561.025016318585,6.633841718523812,2.113748607977498,4.373795163250655
mol53037,-55240.13839939989,6.194059064999726,3.745092179733864,4.969575622366795
mol53038,-65319.81520932472,6.368688520139185,3.073831535063683,4.721260027601434
mol53039,-64248.757114122,4.813397402789194,3.579016073783997,4.1962067382865955
mol5304,-42375.356062954794,6.338796219120533,1.2670817871171203,3.802939003118827
mol53040,-40877.130757255414,8.054433654276908,3.197340155763156,5.625886905020033
mol53041,-54924.1141867041,6.4865316840833875,2.837524731990579,4.662028208036984
mol53042,-49663.723190621546,6.131932570132034,3.204993227229842,4.6684628986809384
mol53043,-56408.21000445105,5.375073260053651,3.5370777081382574,4.456075484095954
mol53044,-41815.40015007807,6.257501183643525,2.216912740130521,4.237206961887023
mol53045,-36040.15133896473,6.280407835124038,1.9666078850182873,4.123507860071162
mol53046,-31780.789175501937,4.260579164306002,2.651922123787596,3.456250644046799
mol53047,-37080.71637522019,6.592647789021072,1.7677132037286505,4.180180496374863
mol53048,-36010.17344759264,6.425592646237623,2.5588781113819823,4.492235378809804
mol53049,-37081.47454784161,6.070702650874024,2.4293691407547158,4.25003589581437
mol5305,-40552.59815596376,7.187298039939655,1.6975315144878187,4.442414777213737
mol53050,-38588.070623177206,4.496677572288864,2.7659251650694436,3.631301368679154
mol53051,-38152.20982429813,6.219337785520737,2.6228096040608913,4.421073694790813
mol53052,-36010.47500386656,6.782031799552583,2.3974627878841392,4.589747293718361
mol53053,-46925.19739088354,5.092337775226042,3.2493153274117503,4.170826551318896
mol53054,-49357.25946344895,4.956619046921827,2.4710694765828594,3.7138442617523433
mol53055,-44223.40139082657,5.861084980939395,2.755679557843642,4.308382269391519
mol53056,-36374.678544417,5.061794639333789,2.374695489747693,3.7182450645407408
mol53057,-36980.84491513116,4.823994995370177,3.135404484644801,3.979699740007489
mol53058,-46204.51465825028,4.512885213981045,2.7683816438123783,3.6406334288967117
mol53059,-45133.75084455436,4.802071334136024,2.9996078419257413,3.9008395880308826
mol5306,-40552.61018989303,6.701153021553027,0.7166769742641734,3.7089149979086
mol53060,-45133.576935933386,4.6795169813192325,3.0191524174172235,3.8493346993682276
mol53061,-34835.332936814324,4.778857629740301,4.0695297416504665,4.424193685695385
mol53062,-34337.3605673162,4.675275329117265,3.7293994453391157,4.202337387228191
mol53063,-59623.2947290767,5.986720360461818,2.2462062701144236,4.116463315288119
mol53064,-44225.432047021604,6.674298197887805,3.6785349779398957,5.17641658791385
mol53065,-37925.83271700339,5.601686158032845,2.7484949611344516,4.175090559583648
mol53066,-35784.45264317278,7.11339034832196,2.715310131392658,4.914350239857309
mol53067,-35782.92049390572,6.238886567969492,2.8730114070316795,4.555948987500585
mol53068,-36217.267770181854,5.948782456061664,2.521157975811707,4.234970215936685
mol53069,-35031.11494892587,5.688786977319492,2.4467653825101645,4.067776179914828
mol5307,-33584.52158763788,5.787460229522739,1.9543835180139977,3.870921873768368
mol53070,-35209.54930770175,6.627264365994486,2.7140512411611657,4.670657803577826
mol53071,-48187.33632681992,6.781001225865936,1.9343880363802026,4.35769463112307
mol53072,-46617.71001145674,6.752190775604147,2.428409043619999,4.590299909612073
mol53073,-46744.950628651546,7.108485993990764,2.2204140378852726,4.664450015938019
mol53074,-33238.995384481306,5.61991290380642,3.2870523954855497,4.453482649645986
mol53075,-45627.79186877561,5.336004799610237,3.5086878597721807,4.422346329691209
mol53076,-45774.80077560127,5.991235025829173,3.45966922042105,4.725452123125112
mol53077,-35757.83858296968,5.682367997834804,2.9791402863691934,4.330754142101998
mol53078,-32770.77380475188,6.889460117128612,3.239176843919141,5.064318480523877
mol53079,-35534.535597315626,6.333972941318872,2.2328415726950293,4.283407257006951
mol5308,-32513.791678196907,5.412135275530121,2.3271294756957808,3.86963237561295
mol53080,-37165.352414495275,6.8547042402908875,1.8959972604724973,4.375350750381693
mol53081,-34463.57495165254,6.538651362303128,2.437257702410686,4.487954532356906
mol53082,-45270.99722253671,5.486721960284359,1.826509761055495,3.656615860669927
mol53083,-39629.70534748279,5.153099991510223,2.4686539807309194,3.8108769861205714
mol53084,-32910.380786954,6.480081268359174,1.773052596584799,4.126566932471988
mol53086,-31145.360631500374,6.543261022976234,3.008395261107784,4.775828142042009
mol53087,-31580.792085226218,6.393895174358963,3.3144389421105935,4.854167058234779
mol53088,-34389.841419325094,6.015357945613629,2.3669776357494423,4.191167790681535
mol53089,-49321.51890665027,5.2270001739547665,2.1074801807227703,3.667240177338768
mol5309,-42371.67404310265,7.0767626619518165,1.1473228408280085,4.112042751389912
mol53090,-32121.912098061228,6.476423566477775,2.9009126505753016,4.688668108526539
mol53091,-43917.676826572315,7.035168000972209,2.3068072708670293,4.670987635919619
mol53092,-40908.420138427915,6.407449288180875,3.029259987624824,4.71835463790285
mol53094,-29935.056321589553,8.141086145826522,0.1492974484011683,4.145191797113844
mol53095,-38684.257144079944,5.092820373518018,2.56800718657164,3.8304137800448284
mol53096,-36637.25460065753,5.2847857747313425,1.2077612364052046,3.246273505568273
mol53097,-37708.14786794113,4.943363259300056,1.5986580484877224,3.2710106538938892
mol53098,-33351.77539467762,4.6954125257614265,3.9529566492951083,4.3241845875282685
mol53099,-38608.166274735675,6.478637620138191,3.118122957903107,4.798380289020649
mol531,-36887.36005536127,6.229851493542496,3.0037284912857136,4.616789992414105
mol5310,-41300.816918422,5.708701223235845,2.048598913377114,3.87865006830648
mol53100,-38954.962704666425,5.442535936832428,3.584990778566862,4.513763357699645
mol53101,-36253.23139689877,5.052904038902158,2.3091832295136157,3.681043634207886
mol53102,-31005.69216088966,5.919192781947971,2.1504634942046663,4.0348281380763185
mol53103,-42440.54901248456,5.730167610565321,2.3687462000662602,4.0494569053157905
mol53104,-32451.252216541165,5.518832700889442,2.573235886233656,4.046034293561549
mol53105,-34143.345127747576,5.016258386638452,2.944512010363756,3.9803851985011036
mol53106,-36875.957520874275,6.8724944225228235,2.4905316618563864,4.681513042189605
mol53107,-43094.72885409748,5.5098434955272495,3.2511107270221085,4.380477111274679
mol53108,-50868.517051022645,5.393428765355835,1.9156860364591435,3.654557400907488
mol53109,-46743.46084976837,3.9700021477839234,2.864390121650217,3.41719613471707
mol5311,-42348.569545418024,6.138363111774423,1.8636765296031348,4.001019820688779
mol53110,-48858.1343403852,4.94429692180937,2.518093203092843,3.731195062451107
mol53111,-53108.4078504657,5.104942066349431,1.3293631953166698,3.217152630833051
mol53112,-74958.78567452774,5.8126966867019,3.294790558776608,4.553743622739255
mol53113,-52287.15918003538,5.719195961912285,3.2975501938222482,4.508373077867266
mol53114,-45040.954103532946,5.972917272612928,2.422034359351831,4.197475815982379
mol53115,-57023.41629713642,6.398677289953538,2.687054940978174,4.5428661154658565
mol53116,-46282.15018653599,5.46334329366261,2.705682467078807,4.084512880370709
mol53117,-46111.803006363785,5.709426413583675,2.1078063796557576,3.9086163966197165
mol53118,-60163.25374027351,5.397597555331586,2.4679224865768465,3.9327600209542157
mol53119,-55068.42347143815,5.737693468190356,2.2105572413009984,3.9741253547456776
mol5312,-46533.6886223112,5.468855912605387,0.9803442174182199,3.2246000650118036
mol53120,-56575.006474793714,4.653051319623674,2.3428954811452205,3.497973400384447
mol53121,-54898.12830882233,5.603095134255798,2.21999082820168,3.9115429812287386
mol53122,-56041.19186571503,6.510699265622784,2.952617070912567,4.731658168267676
mol53123,-58492.75884775307,6.653552665352859,1.5622950417123331,4.107923853532596
mol53124,-59563.02941698174,5.487157878242703,2.3256317775721476,3.9063948279074254
mol53125,-53296.676815552615,5.773745344973101,1.566490572677887,3.6701179588254935
mol53126,-59035.04794118491,5.43905619746891,3.51247423288544,4.475765215177174
mol53127,-53899.5009397926,5.972399961733861,3.0130584696693496,4.492729215701605
mol53128,-62520.38741886146,6.593560733124945,1.3256950712824358,3.9596279022036907
mol53129,-37288.3124985235,6.077971295465822,3.4233872787795443,4.750679287122684
mol5313,-31860.10685554239,6.983909715593625,2.2101133257690715,4.597011520681349
mol53130,-32790.46782142934,6.727663538680996,2.3918074964163667,4.559735517548683
mol53131,-34745.835493678795,6.588983462143948,3.48809396716695,5.038538714655449
mol53132,-35815.86908472775,6.026281673143121,3.3211029794489377,4.67369232629603
mol53133,-31580.76204315109,7.341745929233687,3.4450011178141815,5.393373523523934
mol53134,-60081.25269703472,5.675389010796145,2.518002576358623,4.096695793577384
mol53135,-42467.13923919089,6.536578035862503,4.1552197122217605,5.345898874042131
mol53136,-31720.1090910497,5.946615304593861,3.008357942635598,4.47748662361473
mol53137,-35329.68443588157,7.422761377233849,2.521116341260621,4.971938859247235
mol53138,-49190.86633211658,6.689441552685971,2.8203821823114477,4.754911867498709
mol53139,-47120.467776478996,5.471522836726834,2.8797967630171653,4.175659799872
mol5314,-56151.30103160784,6.555596490343392,0.30830666939978646,3.431951579871589
mol53140,-49229.20534506776,6.983520151789664,2.1105913819157855,4.547055766852725
mol53141,-37322.014556567214,5.789242372772674,2.685773592820874,4.2375079827967745
mol53142,-40474.01915206477,6.232086716391984,2.398230296415077,4.315158506403531
mol53143,-40966.53050260861,6.8088220148706045,1.7890006109610295,4.298911312915816
mol53144,-32696.536572539153,6.766889635468331,2.553819437935636,4.660354536701983
mol53145,-38986.4204797305,6.974414044749338,2.454116902671963,4.714265473710651
mol53146,-36713.67390889129,7.165488692576843,2.6263864049817363,4.89593754877929
mol53147,-46678.452631403896,6.599675473869394,2.5984784514637242,4.599076962666559
mol53148,-39331.94549290995,6.937108522213399,3.6198089078899462,5.278458715051672
mol53149,-34834.38372294585,6.1726781070550265,2.695049829878625,4.433863968466826
mol5315,-57817.76988301829,4.474191023932805,2.7104685625198215,3.5923297932263134
mol53150,-46268.88175323786,6.068265617062431,3.233092443394617,4.650679030228524
mol53151,-37873.091692169335,6.231906516804895,3.8683346647443893,5.0501205907746405
mol53152,-46678.96728661832,6.90627185732562,3.080216999177769,4.993244428251694
mol53153,-38050.25531139281,7.576750841548116,2.9507417941752916,5.263746317861704
mol53154,-46776.09655400447,7.109202938312152,2.9416460812200618,5.025424509766108
mol53155,-41698.72752248819,5.826912516299405,3.0563107267700347,4.4416116215347206
mol53156,-59151.22660579424,5.8416754893199725,2.292887687456665,4.067281588388319
mol53157,-33328.98454859723,5.637371502323871,2.873309548258842,4.2553405252913565
mol53158,-33967.176066757,6.353874842788307,2.662432640799672,4.50815374179399
mol53159,-31317.145386860477,7.095670458997815,2.7209760110156997,4.908323235006758
mol5316,-45788.75210438921,6.508550340064606,0.7102662165298845,3.609408278297245
mol53160,-41081.099062662666,5.434682531212608,3.986843150534833,4.71076284087372
mol53161,-34966.35324520905,5.85189679296622,1.545558093477828,3.6987274432220243
mol53162,-35937.46198245243,6.3758647931241965,2.7239437113420912,4.5499042522331425
mol53163,-35937.21562744584,5.369422581130199,3.174470948799737,4.2719467649649685
mol53164,-32960.576788733415,5.250269801160371,2.749001092061639,3.999635446611005
